# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.50000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
109.7           	-4.45491106e-03	1.56651397e+00	1.09331563e+00	5.42202906e-01	5.51112728e-01
109.75          	-4.44330174e-03	1.59193882e+00	1.15413624e+00	5.72624821e-01	5.81511424e-01
109.8           	-4.38876999e-03	1.61471304e+00	1.20732305e+00	5.99272755e-01	6.08050295e-01
109.85          	-4.25928792e-03	1.63657481e+00	1.24996918e+00	6.20725301e-01	6.29243876e-01
109.9           	-4.09541470e-03	1.65596952e+00	1.28521880e+00	6.38513985e-01	6.46704815e-01
109.95          	-3.88215034e-03	1.67352377e+00	1.31024119e+00	6.51238446e-01	6.59002747e-01
110             	-3.62036603e-03	1.68830190e+00	1.32593954e+00	6.59349406e-01	6.66590138e-01
110.05          	-3.34078769e-03	1.69964603e+00	1.33444731e+00	6.63882869e-01	6.70564444e-01
110.1           	-3.01068329e-03	1.70820977e+00	1.33342727e+00	6.63702952e-01	6.69724319e-01
110.15          	-2.64681242e-03	1.71377235e+00	1.32300114e+00	6.58853759e-01	6.64147384e-01
110.2           	-2.26965485e-03	1.71535533e+00	1.30716775e+00	6.51314222e-01	6.55853532e-01
110.25          	-1.88586660e-03	1.71394003e+00	1.28189725e+00	6.39062759e-01	6.42834492e-01
110.3           	-1.52768596e-03	1.70923598e+00	1.25034806e+00	6.23646346e-01	6.26701718e-01
110.35          	-1.17166427e-03	1.70090312e+00	1.21311216e+00	6.05384417e-01	6.07727745e-01
110.4           	-8.42059526e-04	1.68993458e+00	1.16787410e+00	5.83094988e-01	5.84779107e-01
110.45          	-5.32455727e-04	1.67509738e+00	1.11833810e+00	5.58636596e-01	5.59701507e-01
110.5           	-2.59720685e-04	1.65770243e+00	1.06062119e+00	5.30050872e-01	5.30570314e-01
110.55          	1.58944861e-06	1.63706777e+00	9.97800070e-01	4.98901624e-01	4.98898446e-01
110.6           	2.47001048e-04	1.61525304e+00	9.28027008e-01	4.64260505e-01	4.63766503e-01
110.65          	4.25261847e-04	1.59119584e+00	8.52994048e-01	4.26922286e-01	4.26071762e-01
110.7           	5.82339190e-04	1.56572175e+00	7.72573634e-01	3.86869156e-01	3.85704478e-01
110.75          	7.11880506e-04	1.53940185e+00	6.85538975e-01	3.43481368e-01	3.42057607e-01
110.8           	8.52122230e-04	1.51351922e+00	5.92462248e-01	2.97083246e-01	2.95379002e-01
110.85          	9.79946500e-04	1.48842145e+00	4.94259425e-01	2.48109659e-01	2.46149766e-01
110.9           	1.16643535e-03	1.46526494e+00	3.90162880e-01	1.96247876e-01	1.93915005e-01
110.95          	1.32816800e-03	1.44482981e+00	2.79902963e-01	1.41279650e-01	1.38623314e-01
111             	1.57344206e-03	1.42745005e+00	1.67565783e-01	8.53563334e-02	8.22094493e-02
111.05          	1.75283616e-03	1.41426514e+00	5.04215174e-02	2.69635949e-02	2.34579225e-02
111.1           	2.03462619e-03	1.40668659e+00	-6.78925252e-02	-3.19116364e-02	-3.59808888e-02
111.15          	2.30062986e-03	1.40524092e+00	-1.85840141e-01	-9.06194408e-02	-9.52207005e-02
111.2           	2.61000912e-03	1.40816772e+00	-3.04958822e-01	-1.49869402e-01	-1.55089420e-01
111.25          	2.92141264e-03	1.41628066e+00	-4.19714682e-01	-2.06935928e-01	-2.12778754e-01
111.3           	3.21979260e-03	1.42852531e+00	-5.33603254e-01	-2.63581834e-01	-2.70021420e-01
111.35          	3.50055446e-03	1.44566385e+00	-6.42548342e-01	-3.17773616e-01	-3.24774725e-01
111.4           	3.79751305e-03	1.46534801e+00	-7.45735767e-01	-3.69070370e-01	-3.76665396e-01
111.45          	4.04222546e-03	1.48835204e+00	-8.41891903e-01	-4.16903726e-01	-4.24988177e-01
111.5           	4.22639403e-03	1.51139609e+00	-9.30590139e-01	-4.61068675e-01	-4.69521463e-01
111.55          	4.36035712e-03	1.53702997e+00	-1.01108020e+00	-5.01179742e-01	-5.09900457e-01
111.6           	4.45029218e-03	1.56268904e+00	-1.08344137e+00	-5.37270392e-01	-5.46170977e-01
111.65          	4.44836519e-03	1.58829532e+00	-1.14584815e+00	-5.68475711e-01	-5.77372441e-01
111.7           	4.39425200e-03	1.61114118e+00	-1.19996051e+00	-5.95586002e-01	-6.04374506e-01
111.75          	4.27687227e-03	1.63342001e+00	-1.24477207e+00	-6.18109163e-01	-6.26662907e-01
111.8           	4.11929158e-03	1.65320276e+00	-1.28100642e+00	-6.36383917e-01	-6.44622501e-01
111.85          	3.91047334e-03	1.67113757e+00	-1.30689136e+00	-6.49535207e-01	-6.57356154e-01
111.9           	3.65752557e-03	1.68615352e+00	-1.32402725e+00	-6.58356097e-01	-6.65671148e-01
111.95          	3.38287663e-03	1.69797612e+00	-1.33376161e+00	-6.63497930e-01	-6.70263683e-01
112             	3.05754906e-03	1.70695449e+00	-1.33398365e+00	-6.63934278e-01	-6.70049376e-01
112.05          	2.69828379e-03	1.71313926e+00	-1.32463437e+00	-6.59618899e-01	-6.65015467e-01
112.1           	2.32401157e-03	1.71522163e+00	-1.30999479e+00	-6.52673386e-01	-6.57321409e-01
112.15          	1.94022787e-03	1.71439021e+00	-1.28642032e+00	-6.41269934e-01	-6.45150390e-01
112.2           	1.57886965e-03	1.71020251e+00	-1.25520807e+00	-6.26025163e-01	-6.29182902e-01
112.25          	1.22184799e-03	1.70214215e+00	-1.21943487e+00	-6.08495588e-01	-6.10939284e-01
112.3           	8.86899224e-04	1.69192928e+00	-1.17481315e+00	-5.86519673e-01	-5.88293472e-01
112.35          	5.72624656e-04	1.67759195e+00	-1.12601608e+00	-5.62435416e-01	-5.63580665e-01
112.4           	2.95964312e-04	1.66048146e+00	-1.06970689e+00	-5.34557482e-01	-5.35149411e-01
112.45          	3.11310633e-05	1.64008063e+00	-1.00743382e+00	-5.03685781e-01	-5.03748044e-01
112.5           	-2.16251100e-04	1.61877825e+00	-9.38774860e-01	-4.69603681e-01	-4.69171179e-01
112.55          	-4.07548996e-04	1.59491870e+00	-8.64464787e-01	-4.32639942e-01	-4.31824844e-01
112.6           	-5.59090868e-04	1.56949913e+00	-7.85045487e-01	-3.93081835e-01	-3.91963653e-01
112.65          	-7.00919485e-04	1.54353336e+00	-6.98956348e-01	-3.50179094e-01	-3.48777255e-01
112.7           	-8.34422317e-04	1.51717881e+00	-6.06571467e-01	-3.04120156e-01	-3.02451311e-01
112.75          	-9.66686238e-04	1.49222272e+00	-5.09774968e-01	-2.55854170e-01	-2.53920798e-01
112.8           	-1.13361224e-03	1.46873707e+00	-4.05835937e-01	-2.04051581e-01	-2.01784356e-01
112.85          	-1.30041681e-03	1.44773152e+00	-2.96690010e-01	-1.49645422e-01	-1.47044588e-01
112.9           	-1.53097328e-03	1.43020777e+00	-1.84440153e-01	-9.37510500e-02	-9.06891034e-02
112.95          	-1.71788808e-03	1.41585446e+00	-6.80119951e-02	-3.57238856e-02	-3.22881094e-02
113             	-2.00194948e-03	1.40727542e+00	4.99720236e-02	2.29840623e-02	2.69879613e-02
113.05          	-2.25837305e-03	1.40533522e+00	1.68346724e-01	8.19149892e-02	8.64317352e-02
113.1           	-2.56292531e-03	1.40733529e+00	2.87180173e-01	1.41027161e-01	1.46153012e-01
113.15          	-2.86310442e-03	1.41472900e+00	4.02319896e-01	1.98296844e-01	2.04023053e-01
113.2           	-3.17136675e-03	1.42633280e+00	5.16878461e-01	2.55267864e-01	2.61610597e-01
113.25          	-3.45176329e-03	1.44312639e+00	6.26473591e-01	3.09785032e-01	3.16688559e-01
113.3           	-3.74979567e-03	1.46219837e+00	7.30933814e-01	3.61717111e-01	3.69216703e-01
113.35          	-4.00702135e-03	1.48470108e+00	8.27814437e-01	4.09900197e-01	4.17914240e-01
113.4           	-4.20495678e-03	1.50787943e+00	9.17646007e-01	4.54618047e-01	4.63027960e-01
113.45          	-4.34899649e-03	1.53343242e+00	9.99595874e-01	4.95448940e-01	5.04146933e-01
113.5           	-4.44472246e-03	1.55862111e+00	1.07304319e+00	5.32076875e-01	5.40966320e-01
113.55          	-4.45192842e-03	1.58459718e+00	1.13699882e+00	5.64047480e-01	5.72951337e-01
113.6           	-4.39933223e-03	1.60758371e+00	1.19223951e+00	5.91720424e-01	6.00519088e-01
113.65          	-4.29963428e-03	1.63004522e+00	1.23847616e+00	6.14938444e-01	6.23537712e-01
113.7           	-4.14336371e-03	1.65008924e+00	1.27564629e+00	6.33679780e-01	6.41966507e-01
113.75          	-3.94223368e-03	1.66881591e+00	1.30303275e+00	6.47574141e-01	6.55458608e-01
113.8           	-3.69448753e-03	1.68388914e+00	1.32202703e+00	6.57319029e-01	6.64708004e-01
113.85          	-3.42345457e-03	1.69639971e+00	1.33282756e+00	6.62990328e-01	6.69837237e-01
113.9           	-3.10556555e-03	1.70608340e+00	1.33489439e+00	6.64341630e-01	6.70552761e-01
113.95          	-2.75184112e-03	1.71222720e+00	1.32609715e+00	6.60296733e-01	6.65800415e-01
114             	-2.38018638e-03	1.71486787e+00	1.31246745e+00	6.53853539e-01	6.58613912e-01
114.05          	-1.99675355e-03	1.71476400e+00	1.29017541e+00	6.43090952e-01	6.47084460e-01
114.1           	-1.63162388e-03	1.71100954e+00	1.25980356e+00	6.28270155e-01	6.31533402e-01
114.15          	-1.27481984e-03	1.70360422e+00	1.22568769e+00	6.11569027e-01	6.14118667e-01
114.2           	-9.36959237e-04	1.69353236e+00	1.18137100e+00	5.89748543e-01	5.91622462e-01
114.25          	-6.18436211e-04	1.67972422e+00	1.13360265e+00	5.66182887e-01	5.67419759e-01
114.3           	-3.36758361e-04	1.66301964e+00	1.07848080e+00	5.38903641e-01	5.39577158e-01
114.35          	-6.88098407e-05	1.64326680e+00	1.01700898e+00	5.08435679e-01	5.08573299e-01
114.4           	1.81127921e-04	1.62189447e+00	9.49403092e-01	4.74882674e-01	4.74520418e-01
114.45          	3.84273356e-04	1.59840673e+00	8.75580963e-01	4.38174755e-01	4.37406208e-01
114.5           	5.35584403e-04	1.57326497e+00	7.97406731e-01	3.99238950e-01	3.98167781e-01
114.55          	6.86458525e-04	1.54754460e+00	7.11878835e-01	3.56625876e-01	3.55252959e-01
114.6           	8.12117883e-04	1.52087221e+00	6.20347426e-01	3.10985831e-01	3.09361595e-01
114.65          	9.52200819e-04	1.49557198e+00	5.24771137e-01	2.63337770e-01	2.61433368e-01
114.7           	1.10840804e-03	1.47174221e+00	4.21224975e-01	2.11720896e-01	2.09504080e-01
114.75          	1.27922172e-03	1.45082897e+00	3.13568214e-01	1.58063328e-01	1.55504885e-01
114.8           	1.49030277e-03	1.43271246e+00	2.01537014e-01	1.02258810e-01	9.92782040e-02
114.85          	1.68217254e-03	1.41770731e+00	8.57514844e-02	4.45579148e-02	4.11935697e-02
114.9           	1.96341461e-03	1.40800337e+00	-3.24574024e-02	-1.42652866e-02	-1.81921158e-02
114.95          	2.20733867e-03	1.40539608e+00	-1.50881321e-01	-7.32333217e-02	-7.76479990e-02
115             	2.50082832e-03	1.40661710e+00	-2.69805151e-01	-1.32401747e-01	-1.37403404e-01
115.05          	2.79484080e-03	1.41363022e+00	-3.85067734e-01	-1.89739026e-01	-1.95328708e-01
115.1           	3.11108492e-03	1.42465061e+00	-5.00010455e-01	-2.46894142e-01	-2.53116312e-01
115.15          	3.39625569e-03	1.44063540e+00	-6.10131904e-01	-3.01669696e-01	-3.08462208e-01
115.2           	3.69657633e-03	1.45909242e+00	-7.15524453e-01	-3.54065650e-01	-3.61458803e-01
115.25          	3.96590527e-03	1.48099126e+00	-8.13422332e-01	-4.02745261e-01	-4.10677071e-01
115.3           	4.17465083e-03	1.50449547e+00	-9.04566232e-01	-4.48108465e-01	-4.56457767e-01
115.35          	4.32691750e-03	1.52975399e+00	-9.87570620e-01	-4.89458392e-01	-4.98112227e-01
115.4           	4.42891398e-03	1.55460586e+00	-1.06279372e+00	-5.26967946e-01	-5.35825774e-01
115.45          	4.45161312e-03	1.58079436e+00	-1.12820078e+00	-5.59648777e-01	-5.68552003e-01
115.5           	4.40710540e-03	1.60386988e+00	-1.18415778e+00	-5.87671784e-01	-5.96485995e-01
115.55          	4.32621995e-03	1.62682834e+00	-1.23197304e+00	-6.11660299e-01	-6.20312739e-01
115.6           	4.17059617e-03	1.64745009e+00	-1.27048158e+00	-6.31070195e-01	-6.39411387e-01
115.65          	3.98033274e-03	1.66639530e+00	-1.29878567e+00	-6.45412503e-01	-6.53373168e-01
115.7           	3.73604413e-03	1.68166427e+00	-1.31976161e+00	-6.56144762e-01	-6.63616850e-01
115.75          	3.46692035e-03	1.69476348e+00	-1.33159434e+00	-6.62330247e-01	-6.69264088e-01
115.8           	3.15750480e-03	1.70475671e+00	-1.33530451e+00	-6.64494749e-01	-6.70809759e-01
115.85          	2.80912470e-03	1.71144991e+00	-1.32757127e+00	-6.60976511e-01	-6.66594761e-01
115.9           	2.43936677e-03	1.71458890e+00	-1.31475916e+00	-6.54940215e-01	-6.59818948e-01
115.95          	2.05674692e-03	1.71498292e+00	-1.29376073e+00	-6.44823620e-01	-6.48937114e-01
116             	1.68600770e-03	1.71189348e+00	-1.26428584e+00	-6.30456912e-01	-6.33828928e-01
116.05          	1.33100351e-03	1.70487055e+00	-1.23115902e+00	-6.14248506e-01	-6.16910513e-01
116.1           	9.88883253e-04	1.69512214e+00	-1.18830358e+00	-5.93162904e-01	-5.95140671e-01
116.15          	6.68856306e-04	1.68172093e+00	-1.14043485e+00	-5.69548568e-01	-5.70886280e-01
116.2           	3.79324147e-04	1.66548253e+00	-1.08677862e+00	-5.43009986e-01	-5.43768635e-01
116.25          	1.08432409e-04	1.64628131e+00	-1.02629755e+00	-5.13040341e-01	-5.13257206e-01
116.3           	-1.43033537e-04	1.62503604e+00	-9.59694095e-01	-4.79990081e-01	-4.79704014e-01
116.35          	-3.59163576e-04	1.60185131e+00	-8.86479015e-01	-4.43598671e-01	-4.42880344e-01
116.4           	-5.14292009e-04	1.57688494e+00	-8.08888716e-01	-4.04958650e-01	-4.03930066e-01
116.45          	-6.73746153e-04	1.55130111e+00	-7.24347752e-01	-3.62847622e-01	-3.61500130e-01
116.5           	-7.91476689e-04	1.52462676e+00	-6.33744459e-01	-3.17663706e-01	-3.16080753e-01
116.55          	-9.41734192e-04	1.49884664e+00	-5.39159630e-01	-2.70521549e-01	-2.68638081e-01
116.6           	-1.08586310e-03	1.47489270e+00	-4.36397823e-01	-2.19284774e-01	-2.17113048e-01
116.65          	-1.26198755e-03	1.45355138e+00	-3.29595421e-01	-1.66059698e-01	-1.63535723e-01
116.7           	-1.45422978e-03	1.43516619e+00	-2.18349722e-01	-1.10629091e-01	-1.07720631e-01
116.75          	-1.65675669e-03	1.41945436e+00	-1.02549289e-01	-5.29314012e-02	-4.96178878e-02
116.8           	-1.91896501e-03	1.40898075e+00	1.53860919e-02	5.77408094e-03	9.61201096e-03
116.85          	-2.17136369e-03	1.40536969e+00	1.33992354e-01	6.48248134e-02	6.91675407e-02
116.9           	-2.46131014e-03	1.40603832e+00	2.52744002e-01	1.23910691e-01	1.28833311e-01
116.95          	-2.74975499e-03	1.41223319e+00	3.68642979e-01	1.81571735e-01	1.87071245e-01
117             	-3.06792858e-03	1.42311776e+00	4.83706182e-01	2.38785162e-01	2.44921019e-01
117.05          	-3.35044024e-03	1.43841641e+00	5.94638004e-01	2.93968562e-01	3.00669442e-01
117.1           	-3.65307835e-03	1.45590882e+00	7.00593442e-01	3.46643643e-01	3.53949799e-01
117.15          	-3.93297216e-03	1.47761093e+00	7.99617819e-01	3.95875937e-01	4.03741882e-01
117.2           	-4.15049273e-03	1.50112095e+00	8.92131149e-01	4.41915082e-01	4.50216067e-01
117.25          	-4.30914067e-03	1.52596491e+00	9.75893662e-01	4.83637690e-01	4.92255972e-01
117.3           	-4.41603573e-03	1.55099116e+00	1.05276859e+00	5.21968258e-01	5.30800329e-01
117.35          	-4.45522308e-03	1.57709945e+00	1.11918501e+00	5.55137282e-01	5.64047728e-01
117.4           	-4.41963885e-03	1.60076434e+00	1.17617120e+00	5.83665960e-01	5.92505238e-01
117.45          	-4.35198459e-03	1.62365487e+00	1.22592088e+00	6.08608456e-01	6.17312426e-01
117.5           	-4.19422672e-03	1.64488092e+00	1.26545556e+00	6.28533555e-01	6.36922008e-01
117.55          	-4.01358404e-03	1.66395880e+00	1.29546162e+00	6.43717224e-01	6.51744392e-01
117.6           	-3.77650603e-03	1.67952149e+00	1.31726583e+00	6.54856408e-01	6.62409420e-01
117.65          	-3.50868164e-03	1.69305344e+00	1.33056207e+00	6.61772355e-01	6.68789718e-01
117.7           	-3.20719641e-03	1.70352536e+00	1.33520020e+00	6.64392904e-01	6.70807297e-01
117.75          	-2.86444803e-03	1.71077056e+00	1.32917355e+00	6.61722328e-01	6.67451224e-01
117.8           	-2.49505009e-03	1.71437262e+00	1.31723475e+00	6.56122327e-01	6.61112427e-01
117.85          	-2.11182742e-03	1.71502830e+00	1.29758840e+00	6.46682373e-01	6.50906027e-01
117.9           	-1.73633412e-03	1.71270485e+00	1.26904707e+00	6.32787201e-01	6.36259870e-01
117.95          	-1.38227050e-03	1.70604396e+00	1.23628528e+00	6.16760371e-01	6.19524912e-01
118             	-1.03647927e-03	1.69655197e+00	1.19493272e+00	5.96429882e-01	5.98502841e-01
118.05          	-7.15071137e-04	1.68385962e+00	1.14739247e+00	5.72981162e-01	5.74411304e-01
118.1           	-4.18673889e-04	1.66791459e+00	1.09494447e+00	5.47053563e-01	5.47890911e-01
118.15          	-1.46070369e-04	1.64933975e+00	1.03543428e+00	5.17571068e-01	5.17863208e-01
118.2           	1.08314973e-04	1.62817367e+00	9.69249706e-01	4.84733168e-01	4.84516538e-01
118.25          	3.34785147e-04	1.60535048e+00	8.97434418e-01	4.49051994e-01	4.48382424e-01
118.3           	4.94935339e-04	1.58065994e+00	8.20540764e-01	4.10765317e-01	4.09775446e-01
118.35          	6.60343812e-04	1.55501443e+00	7.36846505e-01	3.69083597e-01	3.67762909e-01
118.4           	7.75440228e-04	1.52837682e+00	6.47220615e-01	3.24385747e-01	3.22834867e-01
118.45          	9.32169666e-04	1.50253410e+00	5.52972632e-01	2.77418486e-01	2.75554146e-01
118.5           	1.06396694e-03	1.47847659e+00	4.51804254e-01	2.26966094e-01	2.24838160e-01
118.55          	1.25105810e-03	1.45641668e+00	3.44950777e-01	1.73726446e-01	1.71224330e-01
118.6           	1.42954253e-03	1.43766575e+00	2.34528062e-01	1.18693573e-01	1.15834488e-01
118.65          	1.64399306e-03	1.42108857e+00	1.19816302e-01	6.15521443e-02	5.82641582e-02
118.7           	1.87539190e-03	1.41053989e+00	1.62750341e-03	2.68914361e-03	-1.06164020e-03
118.75          	2.13177474e-03	1.40548509e+00	-1.17431070e-01	-5.65837601e-02	-6.08473096e-02
118.8           	2.41958935e-03	1.40586772e+00	-2.35796418e-01	-1.15478619e-01	-1.20317798e-01
118.85          	2.70661884e-03	1.41070869e+00	-3.52949433e-01	-1.73768098e-01	-1.79181335e-01
118.9           	3.02995855e-03	1.42136321e+00	-4.67318595e-01	-2.30629339e-01	-2.36689256e-01
118.95          	3.30762214e-03	1.43598546e+00	-5.79246706e-01	-2.86315731e-01	-2.92930975e-01
119             	3.60643033e-03	1.45320625e+00	-6.85770468e-01	-3.39278804e-01	-3.46491664e-01
119.05          	3.89624107e-03	1.47445095e+00	-7.86118249e-01	-3.89162883e-01	-3.96955365e-01
119.1           	4.12136838e-03	1.49799439e+00	-8.79641242e-01	-4.35699253e-01	-4.43941989e-01
119.15          	4.29081340e-03	1.52217065e+00	-9.64152705e-01	-4.77785539e-01	-4.86367166e-01
119.2           	4.40329628e-03	1.54756083e+00	-1.04235993e+00	-5.16776667e-01	-5.25583259e-01
119.25          	4.45732226e-03	1.57334038e+00	-1.11018618e+00	-5.50635770e-01	-5.59550415e-01
119.3           	4.43206466e-03	1.59772066e+00	-1.16865528e+00	-5.79895577e-01	-5.88759707e-01
119.35          	4.37152354e-03	1.62055497e+00	-1.21937143e+00	-6.05314191e-01	-6.14057238e-01
119.4           	4.22027958e-03	1.64216398e+00	-1.26008038e+00	-6.25819909e-01	-6.34260468e-01
119.45          	4.04796556e-03	1.66147110e+00	-1.29222283e+00	-6.42063449e-01	-6.50159380e-01
119.5           	3.82038884e-03	1.67740777e+00	-1.31528138e+00	-6.53820302e-01	-6.61461080e-01
119.55          	3.55166296e-03	1.69118609e+00	-1.32909679e+00	-6.60996731e-01	-6.68100057e-01
119.6           	3.25843100e-03	1.70233470e+00	-1.33483788e+00	-6.64160508e-01	-6.70677370e-01
119.65          	2.92024199e-03	1.70995728e+00	-1.33099372e+00	-6.62576616e-01	-6.68417100e-01
119.7           	2.55077734e-03	1.71422495e+00	-1.31967217e+00	-6.57285307e-01	-6.62386862e-01
119.75          	2.16875584e-03	1.71507222e+00	-1.30118325e+00	-6.48422871e-01	-6.52760382e-01
119.8           	1.78858988e-03	1.71335158e+00	-1.27374264e+00	-6.35082728e-01	-6.38659908e-01
119.85          	1.43350252e-03	1.70713282e+00	-1.24126823e+00	-6.19200614e-01	-6.22067619e-01
119.9           	1.08262380e-03	1.69805606e+00	-1.20113857e+00	-5.99486662e-01	-6.01651910e-01
119.95          	7.58939328e-04	1.68600271e+00	-1.15475229e+00	-5.76617204e-01	-5.78135083e-01
120             	4.56730735e-04	1.67048306e+00	-1.10327695e+00	-5.51181746e-01	-5.52095207e-01
120.05          	1.86408299e-04	1.65237329e+00	-1.04458203e+00	-5.22104609e-01	-5.22477425e-01
120.1           	-7.01043495e-05	1.63132736e+00	-9.79230981e-01	-4.89685595e-01	-4.89545386e-01
120.15          	-3.02050088e-04	1.60877218e+00	-9.08086882e-01	-4.54345491e-01	-4.53741391e-01
120.2           	-4.67288315e-04	1.58436060e+00	-8.32410588e-01	-4.16672583e-01	-4.15738006e-01
120.25          	-6.33887413e-04	1.55874647e+00	-7.49294292e-01	-3.75281033e-01	-3.74013259e-01
120.3           	-7.48314016e-04	1.53229668e+00	-6.60974756e-01	-3.31235692e-01	-3.29739064e-01
120.35          	-9.06317794e-04	1.50650954e+00	-5.66855111e-01	-2.84333873e-01	-2.82521238e-01
120.4           	-1.03401677e-03	1.48178132e+00	-4.67226600e-01	-2.34647317e-01	-2.32579283e-01
