# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
110.3           	((9.60764085e+00 7.28926639e+00 2.07079841e-19) (1.07508402e+00 5.25409013e-01 2.77145589e-19)) ((1.36671605e-18 4.31530531e-21 -3.90672769e-08) (-3.97217524e-19 5.24145134e-21 -1.90960354e-02))
110.35          	((9.55508320e+00 7.05200892e+00 2.13980725e-19) (1.07556128e+00 5.29942097e-01 2.66536039e-19)) ((1.36293068e-18 6.71613136e-21 -2.42090454e-08) (-3.83005500e-19 3.16336563e-21 -1.46457792e-02))
110.4           	((9.48745389e+00 6.76850210e+00 2.26164593e-19) (1.07463725e+00 5.30710994e-01 2.50717125e-19)) ((1.35641045e-18 3.24936814e-21 -1.81091976e-08) (-3.66702070e-19 4.08116275e-21 -1.05257260e-02))
110.45          	((9.39704280e+00 6.46182349e+00 2.43990862e-19) (1.07231582e+00 5.27789655e-01 2.37580914e-19)) ((1.34595308e-18 -6.95950637e-21 -1.71586653e-08) (-3.55573074e-19 5.55387371e-21 -6.65567943e-03))
110.5           	((9.29212952e+00 6.10811459e+00 2.67510577e-19) (1.06851069e+00 5.20767825e-01 2.21392595e-19)) ((1.33292081e-18 -2.30615078e-20 -2.39845850e-08) (-3.45388056e-19 1.30796622e-20 -3.24648458e-03))
110.55          	((9.16836408e+00 5.72617132e+00 2.95793967e-19) (1.06330951e+00 5.10079119e-01 2.12984252e-19)) ((1.31690439e-18 -4.49175886e-20 -3.77232357e-08) (-3.45696080e-19 1.58195548e-20 1.99058309e-05))
110.6           	((9.03817227e+00 5.30399918e+00 3.28140807e-19) (1.05715923e+00 4.96169619e-01 2.01826440e-19)) ((1.30015523e-18 -7.10624662e-20 -5.75098864e-08) (-3.54649347e-19 1.50583942e-20 3.08757061e-03))
110.65          	((8.89508124e+00 4.85232922e+00 3.58367931e-19) (1.04989277e+00 4.78883579e-01 1.84492974e-19)) ((1.28010882e-18 -9.79520594e-20 -8.30396558e-08) (-3.59893269e-19 1.67809737e-20 5.31585612e-03))
110.7           	((8.74397246e+00 4.36978791e+00 3.85425390e-19) (1.04178847e+00 4.58797301e-01 1.47002437e-19)) ((1.26077621e-18 -1.23570526e-19 -1.15612973e-07) (-3.60071877e-19 2.75755901e-20 7.27935549e-03))
110.75          	((8.58847363e+00 3.84892344e+00 4.09296435e-19) (1.03278792e+00 4.35695150e-01 1.36491574e-19)) ((1.24141828e-18 -1.47597121e-19 -1.53089122e-07) (-3.81709450e-19 1.25625796e-20 8.89865941e-03))
110.8           	((8.43606793e+00 3.29308718e+00 4.24717189e-19) (1.02342718e+00 4.09801866e-01 1.29068819e-19)) ((1.22440997e-18 -1.65582744e-19 -1.92892760e-07) (-4.09989061e-19 -8.51564304e-21 1.06517208e-02))
110.85          	((8.28955924e+00 2.70804314e+00 4.25235368e-19) (1.01307484e+00 3.81078268e-01 1.23324775e-19)) ((1.21293748e-18 -1.72501827e-19 -2.30754342e-07) (-4.38520727e-19 -2.76917945e-20 1.22495620e-02))
110.9           	((8.15449734e+00 2.08860924e+00 4.15240595e-19) (1.00340854e+00 3.49908762e-01 8.31770745e-20)) ((1.20531887e-18 -1.70954395e-19 -2.66876748e-07) (-4.51073318e-19 -1.98359538e-20 1.45807088e-02))
110.95          	((8.03683810e+00 1.43325312e+00 3.87259792e-19) (9.93348233e-01 3.16140401e-01 3.05833244e-20)) ((1.20302165e-18 -1.54661779e-19 -2.92805885e-07) (-4.49498098e-19 5.54228883e-22 1.66023929e-02))
111             	((7.93682684e+00 7.66781910e-01 3.44711426e-19) (9.84735945e-01 2.80504232e-01 -1.09457475e-20)) ((1.20673659e-18 -1.26560452e-19 -3.07222255e-07) (-4.45121846e-19 1.22376914e-20 1.96683330e-02))
111.05          	((7.86266345e+00 7.25730636e-02 2.84862205e-19) (9.76493704e-01 2.42561420e-01 -3.85665470e-20)) ((1.21489042e-18 -8.40698663e-20 -3.06756430e-07) (-4.34837575e-19 1.18281787e-20 2.19107588e-02))
111.1           	((7.82139260e+00 -6.27762307e-01 2.15947905e-19) (9.70398582e-01 2.03434025e-01 -2.12783767e-20)) ((1.22580476e-18 -3.45238145e-20 -2.84874488e-07) (-4.52885546e-19 -2.68244697e-20 2.54331123e-02))
111.15          	((7.81764188e+00 -1.32397240e+00 1.42333339e-19) (9.65113872e-01 1.62471521e-01 -6.42744337e-21)) ((1.23985196e-18 1.85220655e-20 -2.47484000e-07) (-4.72857061e-19 -6.34672862e-20 2.87581207e-02))
111.2           	((7.83918442e+00 -2.02633808e+00 6.60150527e-20) (9.61863805e-01 1.20345442e-01 -1.02395373e-20)) ((1.25295396e-18 7.38947021e-20 -1.92964155e-07) (-4.86536307e-19 -8.21835548e-20 3.26253070e-02))
111.25          	((7.89118223e+00 -2.70015788e+00 -6.23754635e-21) (9.60571886e-01 7.69411144e-02 -1.39730724e-20)) ((1.26485171e-18 1.24772102e-19 -1.25490856e-07) (-5.03730020e-19 -1.02133253e-19 3.65177835e-02))
111.3           	((7.96719329e+00 -3.36781880e+00 -7.40369707e-20) (9.61089913e-01 3.27984630e-02 -3.41802520e-20)) ((1.27476790e-18 1.71082762e-19 -4.97999216e-08) (-5.08331431e-19 -1.10571052e-19 4.02474573e-02))
111.35          	((8.07251943e+00 -4.00431730e+00 -1.29980781e-19) (9.62879664e-01 -1.16098312e-02 -5.83992556e-20)) ((1.28336148e-18 2.06638194e-19 2.87531353e-08) (-5.10885816e-19 -1.16188067e-19 4.37569020e-02))
111.4           	((8.19217721e+00 -4.60543780e+00 -1.77340947e-19) (9.66247870e-01 -5.54107474e-02 -9.28813812e-20)) ((1.28712606e-18 2.33516419e-19 1.05583198e-07) (-5.07756364e-19 -1.10641229e-19 4.74688075e-02))
111.45          	((8.33116324e+00 -5.16284816e+00 -2.13252975e-19) (9.71037032e-01 -9.89762353e-02 -1.17968398e-19)) ((1.28695407e-18 2.49619374e-19 1.76226603e-07) (-5.05468180e-19 -1.10994951e-19 5.05276420e-02))
111.5           	((8.46944153e+00 -5.67453607e+00 -2.35792172e-19) (9.76784039e-01 -1.41652293e-01 -1.33885845e-19)) ((1.28507577e-18 2.52606656e-19 2.34574028e-07) (-5.07448361e-19 -1.16142540e-19 5.28296908e-02))
111.55          	((8.62317823e+00 -6.13608941e+00 -2.45860346e-19) (9.83259082e-01 -1.83161830e-01 -1.62752756e-19)) ((1.28387224e-18 2.44691136e-19 2.80321561e-07) (-5.00988929e-19 -1.05678917e-19 5.45041836e-02))
111.6           	((8.77569692e+00 -6.54811872e+00 -2.47251857e-19) (9.91109559e-01 -2.23389840e-01 -1.99679389e-19)) ((1.28159097e-18 2.28398444e-19 3.13354074e-07) (-4.91075474e-19 -8.67068625e-20 5.56283388e-02))
111.65          	((8.92702707e+00 -6.89917933e+00 -2.37740401e-19) (9.99818705e-01 -2.62371628e-01 -2.24917515e-19)) ((1.27926055e-18 2.02034699e-19 3.32322671e-07) (-4.82034730e-19 -7.56961157e-20 5.56042325e-02))
111.7           	((9.06089985e+00 -7.20019441e+00 -2.25688707e-19) (1.00873252e+00 -2.99558766e-01 -2.44818715e-19)) ((1.27615031e-18 1.72805662e-19 3.37328338e-07) (-4.77466112e-19 -6.97723548e-20 5.49278127e-02))
111.75          	((9.19105461e+00 -7.44488289e+00 -2.06692763e-19) (1.01782047e+00 -3.34942548e-01 -2.66690297e-19)) ((1.27509305e-18 1.37814928e-19 3.29287211e-07) (-4.69194475e-19 -6.06031534e-20 5.34605741e-02))
111.8           	((9.30559138e+00 -7.63822786e+00 -1.84311810e-19) (1.02692590e+00 -3.68062250e-01 -2.79391800e-19)) ((1.27476891e-18 1.00219320e-19 3.09083125e-07) (-4.65832412e-19 -5.36267087e-20 5.14908357e-02))
111.85          	((9.40879623e+00 -7.76925175e+00 -1.57535937e-19) (1.03581359e+00 -3.98819264e-01 -2.91082143e-19)) ((1.27648465e-18 5.90940515e-20 2.81190970e-07) (-4.61963889e-19 -4.60950741e-20 4.88806356e-02))
111.9           	((9.49413960e+00 -7.84842512e+00 -1.32256128e-19) (1.04431987e+00 -4.26745165e-01 -2.99487677e-19)) ((1.27929806e-18 2.01276971e-20 2.45939239e-07) (-4.54251789e-19 -3.88646411e-20 4.57188237e-02))
111.95          	((9.56037599e+00 -7.88456752e+00 -1.09531155e-19) (1.05197477e+00 -4.51442564e-01 -3.05837847e-19)) ((1.28234164e-18 -1.58769410e-20 2.09368115e-07) (-4.45629857e-19 -2.97770164e-20 4.22857485e-02))
112             	((9.60972769e+00 -7.86446076e+00 -8.84383632e-20) (1.05873786e+00 -4.72937075e-01 -3.09136913e-19)) ((1.28621324e-18 -4.91834239e-20 1.70291592e-07) (-4.33533828e-19 -2.06277056e-20 3.82191929e-02))
112.05          	((9.64248122e+00 -7.78810894e+00 -7.07485010e-20) (1.06463917e+00 -4.90855845e-01 -3.03895479e-19)) ((1.29130975e-18 -7.87063507e-20 1.31094233e-07) (-4.24053296e-19 -1.51579872e-20 3.37284163e-02))
112.1           	((9.65071676e+00 -7.68221547e+00 -5.75848515e-20) (1.06941841e+00 -5.05252001e-01 -2.96618713e-19)) ((1.29491608e-18 -1.02196496e-19 9.60308783e-08) (-4.18801549e-19 -9.37194263e-21 2.90500486e-02))
112.15          	((9.64223156e+00 -7.52376560e+00 -5.08548121e-20) (1.07270724e+00 -5.16361433e-01 -2.89484024e-19)) ((1.29797325e-18 -1.19114149e-19 6.70248318e-08) (-4.12181017e-19 -4.68052642e-21 2.42527813e-02))
112.2           	((9.61391377e+00 -7.32055500e+00 -4.96242976e-20) (1.07485192e+00 -5.24495409e-01 -2.78129637e-19)) ((1.29940544e-18 -1.29991360e-19 4.27033174e-08) (-3.99929911e-19 -5.36687509e-21 1.97358279e-02))
112.25          	((9.56287815e+00 -7.09190965e+00 -5.50292032e-20) (1.07551031e+00 -5.29558299e-01 -2.68711632e-19)) ((1.29786709e-18 -1.33522956e-19 2.63381482e-08) (-3.85832022e-19 -2.77131026e-21 1.52730736e-02))
112.3           	((9.49974936e+00 -6.81171680e+00 -6.65025228e-20) (1.07480864e+00 -5.30865359e-01 -2.53699969e-19)) ((1.29435802e-18 -1.30780189e-19 1.87996230e-08) (-3.69898106e-19 -3.09901976e-21 1.10862215e-02))
112.35          	((9.41222792e+00 -6.50906005e+00 -8.41834790e-20) (1.07272179e+00 -5.28540456e-01 -2.39206359e-19)) ((1.28705236e-18 -1.20736046e-19 1.68599929e-08) (-3.57608951e-19 -5.07354838e-21 7.15779133e-03))
112.4           	((9.30890125e+00 -6.16351971e+00 -1.07808806e-19) (1.06910787e+00 -5.22148364e-01 -2.21135308e-19)) ((1.27734740e-18 -1.04559602e-19 2.27097982e-08) (-3.45410115e-19 -1.34302836e-20 3.69953119e-03))
112.45          	((9.18638357e+00 -5.78451141e+00 -1.36785318e-19) (1.06412037e+00 -5.11949993e-01 -2.14465661e-19)) ((1.26508051e-18 -8.19648220e-20 3.53971768e-08) (-3.45382451e-19 -1.54205501e-20 3.89102894e-04))
112.5           	((9.05930442e+00 -5.36879664e+00 -1.69920017e-19) (1.05805962e+00 -4.98546229e-01 -2.00607553e-19)) ((1.25267431e-18 -5.47613914e-20 5.43019491e-08) (-3.51772565e-19 -1.71598560e-20 -2.70319305e-03))
112.55          	((8.91722753e+00 -4.92114451e+00 -2.02940484e-19) (1.05101434e+00 -4.81760412e-01 -1.86885772e-19)) ((1.23685760e-18 -2.56259560e-20 7.89458590e-08) (-3.59732276e-19 -1.68391851e-20 -5.09444139e-03))
112.6           	((8.76645917e+00 -4.44449405e+00 -2.31921482e-19) (1.04291037e+00 -4.62040243e-01 -1.54047458e-19)) ((1.22214476e-18 2.10977943e-21 1.10066557e-07) (-3.61475965e-19 -2.53628680e-20 -6.98874592e-03))
112.65          	((8.61287681e+00 -3.92905001e+00 -2.58865510e-19) (1.03420669e+00 -4.39427164e-01 -1.35917962e-19)) ((1.20711606e-18 2.90228089e-20 1.47173436e-07) (-3.77347481e-19 -1.64906924e-20 -8.76164074e-03))
112.7           	((8.45753164e+00 -3.37716789e+00 -2.80160229e-19) (1.02483593e+00 -4.13903778e-01 -1.31228151e-19)) ((1.19392002e-18 5.22158758e-20 1.87007465e-07) (-4.06972204e-19 6.15765502e-21 -1.04304660e-02))
112.75          	((8.31176128e+00 -2.80044558e+00 -2.83811355e-19) (1.01463072e+00 -3.85647974e-01 -1.24406574e-19)) ((1.18772744e-18 6.23454812e-20 2.24691825e-07) (-4.34276032e-19 2.50995226e-20 -1.20838027e-02))
112.8           	((8.17472618e+00 -2.18179954e+00 -2.79567530e-19) (1.00488053e+00 -3.54675064e-01 -8.93263134e-20)) ((1.18493706e-18 6.61217385e-20 2.62358036e-07) (-4.49615140e-19 2.08539125e-20 -1.41704154e-02))
112.85          	((8.05348271e+00 -1.53301822e+00 -2.56320929e-19) (9.94839276e-01 -3.21294341e-01 -3.86832964e-20)) ((1.18767180e-18 5.44736852e-20 2.88889504e-07) (-4.49950078e-19 2.77785493e-21 -1.62554990e-02))
112.9           	((7.95271212e+00 -8.66951706e-01 -2.19201593e-19) (9.86086442e-01 -2.85799253e-01 2.16951625e-21)) ((1.19605492e-18 3.14074736e-20 3.05605272e-07) (-4.48332193e-19 -8.65311398e-21 -1.91374716e-02))
112.95          	((7.87145314e+00 -1.76846164e-01 -1.65607359e-19) (9.77637235e-01 -2.48228805e-01 3.78498626e-20)) ((1.20928760e-18 -5.42474356e-21 3.07791204e-07) (-4.34009349e-19 -1.44597425e-20 -2.14739088e-02))
113             	((7.82413749e+00 5.21811547e-01 -1.00664020e-19) (9.71333859e-01 -2.09486399e-01 2.39384718e-20)) ((1.22584117e-18 -5.13495562e-20 2.89535940e-07) (-4.50058862e-19 2.05283158e-20 -2.50246580e-02))
113.05          	((7.81742345e+00 1.22079194e+00 -2.97731381e-20) (9.65921704e-01 -1.68624915e-01 7.20818669e-21)) ((1.24577132e-18 -1.01984070e-19 2.54451117e-07) (-4.70525198e-19 5.94127256e-20 -2.82299176e-02))
113.1           	((7.83347411e+00 1.92155810e+00 4.39391939e-20) (9.62371439e-01 -1.26682016e-01 1.24814298e-20)) ((1.26483613e-18 -1.55267023e-19 2.01614442e-07) (-4.83500449e-19 7.64812563e-20 -3.20367680e-02))
113.15          	((7.88151167e+00 2.59790421e+00 1.15152393e-19) (9.60544597e-01 -8.34048543e-02 1.06896936e-20)) ((1.28282485e-18 -2.05573913e-19 1.35687634e-07) (-5.02877052e-19 1.01297778e-19 -3.57889409e-02))
113.2           	((7.95358777e+00 3.26986999e+00 1.83462305e-19) (9.60992228e-01 -3.93796125e-02 2.97261606e-20)) ((1.29875614e-18 -2.52700827e-19 6.13818719e-08) (-5.08010334e-19 1.10368094e-19 -3.96421458e-02))
113.25          	((8.05698507e+00 3.91041511e+00 2.41676435e-19) (9.62554856e-01 5.04482826e-03 5.49086554e-20)) ((1.31369525e-18 -2.90746202e-19 -1.73323614e-08) (-5.10301094e-19 1.15385804e-19 -4.31470238e-02))
113.3           	((8.17316425e+00 4.51942998e+00 2.91484263e-19) (9.65575540e-01 4.89063549e-02 8.82097449e-20)) ((1.32383242e-18 -3.20528042e-19 -9.46583124e-08) (-5.08416961e-19 1.11252578e-19 -4.68723513e-02))
113.35          	((8.30907477e+00 5.08130381e+00 3.31134276e-19) (9.70306970e-01 9.25364227e-02 1.16056291e-19)) ((1.32869804e-18 -3.40475330e-19 -1.66472180e-07) (-5.05162552e-19 1.09768375e-19 -5.00876004e-02))
113.4           	((8.44828368e+00 5.59996890e+00 3.57386458e-19) (9.75962778e-01 1.35318648e-01 1.30577726e-19)) ((1.33175678e-18 -3.47434557e-19 -2.26248226e-07) (-5.07528284e-19 1.16483364e-19 -5.25617335e-02))
113.45          	((8.60165068e+00 6.07050335e+00 3.72557602e-19) (9.82301932e-01 1.76970862e-01 1.58728474e-19)) ((1.33514055e-18 -3.44551431e-19 -2.74255289e-07) (-5.01618491e-19 1.07489974e-19 -5.43621819e-02))
113.5           	((8.75151972e+00 6.48911699e+00 3.78411998e-19) (9.89862187e-01 2.17402972e-01 1.94385679e-19)) ((1.33662480e-18 -3.32749615e-19 -3.09490776e-07) (-4.92322430e-19 8.97326221e-20 -5.55587213e-02))
113.55          	((8.90521477e+00 6.84960544e+00 3.73736040e-19) (9.98517628e-01 2.56637169e-01 2.21813057e-19)) ((1.33827920e-18 -3.11219443e-19 -3.30318016e-07) (-4.82955132e-19 7.69806041e-20 -5.56487750e-02))
113.6           	((9.04005507e+00 7.15734570e+00 3.65568263e-19) (1.00734313e+00 2.94151249e-01 2.39786430e-19)) ((1.33804414e-18 -2.85778467e-19 -3.37615969e-07) (-4.78438903e-19 7.21107452e-20 -5.49913153e-02))
113.65          	((9.17134517e+00 7.41076856e+00 3.50443231e-19) (1.01643744e+00 3.29707419e-01 2.64170727e-19)) ((1.33939385e-18 -2.54776995e-19 -3.31328109e-07) (-4.70286149e-19 6.17095096e-20 -5.37450972e-02))
113.7           	((9.28751440e+00 7.60956284e+00 3.31285958e-19) (1.02554334e+00 3.63226457e-01 2.76699424e-19)) ((1.34139062e-18 -2.20271449e-19 -3.12320557e-07) (-4.66484011e-19 5.55385828e-20 -5.17917340e-02))
113.75          	((9.39561465e+00 7.74962706e+00 3.07851422e-19) (1.03448478e+00 3.94327624e-01 2.90157572e-19)) ((1.34488262e-18 -1.82359996e-19 -2.85577372e-07) (-4.61752659e-19 4.68356113e-20 -4.92776354e-02))
113.8           	((9.48122737e+00 7.83995630e+00 2.85522885e-19) (1.04307974e+00 4.22712657e-01 2.97689918e-19)) ((1.34870107e-18 -1.46060038e-19 -2.51116180e-07) (-4.55537064e-19 4.08487564e-20 -4.61808429e-02))
113.85          	((9.55164114e+00 7.88228099e+00 2.64861361e-19) (1.05085707e+00 4.47891289e-01 3.04816712e-19)) ((1.35240669e-18 -1.11769995e-19 -2.14781028e-07) (-4.47415702e-19 3.16325066e-20 -4.27929674e-02))
113.9           	((9.60522707e+00 7.87316827e+00 2.45690703e-19) (1.05779416e+00 4.69921671e-01 3.09368819e-19)) ((1.35680037e-18 -8.00692873e-20 -1.76640285e-07) (-4.35019791e-19 2.18364533e-20 -3.88193928e-02))
113.95          	((9.63760546e+00 7.79974327e+00 2.28361065e-19) (1.06381453e+00 4.88363903e-01 3.04883381e-19)) ((1.36149279e-18 -5.07542809e-20 -1.36561442e-07) (-4.25042707e-19 1.63017749e-20 -3.43978774e-02))
114             	((9.64909096e+00 7.69964241e+00 2.15776581e-19) (1.06883323e+00 5.03279160e-01 2.97987278e-19)) ((1.36466198e-18 -2.73193988e-20 -1.00961357e-07) (-4.19325269e-19 1.03919875e-20 -2.97522288e-02))
114.05          	((9.64497979e+00 7.54878463e+00 2.08731966e-19) (1.07229521e+00 5.14811692e-01 2.90530361e-19)) ((1.36684677e-18 -9.88717157e-21 -7.08797049e-08) (-4.13407499e-19 5.27158636e-21 -2.49593485e-02))
114.1           	((9.61920622e+00 7.35036452e+00 2.07349391e-19) (1.07460343e+00 5.23407711e-01 2.80181119e-19)) ((1.36718269e-18 1.39342025e-21 -4.60299231e-08) (-4.01848202e-19 5.37742007e-21 -2.03952524e-02))
114.15          	((9.57202947e+00 7.13156980e+00 2.11436624e-19) (1.07549693e+00 5.28978290e-01 2.71077939e-19)) ((1.36429822e-18 6.36245001e-21 -2.81137092e-08) (-3.87627829e-19 2.92300055e-21 -1.59352199e-02))
114.2           	((9.50958219e+00 6.85275353e+00 2.21726684e-19) (1.07499507e+00 5.30815254e-01 2.56446478e-19)) ((1.35874400e-18 5.12748165e-21 -1.91240203e-08) (-3.72125055e-19 2.97173039e-21 -1.17119713e-02))
114.25          	((9.42517804e+00 6.55594643e+00 2.38101947e-19) (1.07309836e+00 5.29070107e-01 2.41567141e-19)) ((1.34932369e-18 -3.30945096e-21 -1.65559672e-08) (-3.59241896e-19 4.78890008e-21 -7.73043608e-03))
114.3           	((9.32417885e+00 6.21722264e+00 2.59692123e-19) (1.06969389e+00 5.23282348e-01 2.23534155e-19)) ((1.33660208e-18 -1.74024984e-20 -2.13042493e-08) (-3.46782392e-19 1.24905463e-20 -4.20945820e-03))
114.35          	((9.20549053e+00 5.84267008e+00 2.87016848e-19) (1.06492695e+00 5.13636032e-01 2.16478523e-19)) ((1.32170967e-18 -3.79620534e-20 -3.30931062e-08) (-3.45592767e-19 1.46408025e-20 -8.60089916e-04))
114.4           	((9.07785886e+00 5.43301603e+00 3.18073092e-19) (1.05898159e+00 5.00753295e-01 2.02371416e-19)) ((1.30555214e-18 -6.29040893e-20 -5.10544561e-08) (-3.49607923e-19 1.75697652e-20 2.26415007e-03))
114.45          	((8.93792873e+00 4.98794178e+00 3.50381831e-19) (1.05211337e+00 4.84439246e-01 1.90921572e-19)) ((1.28620898e-18 -9.03715585e-20 -7.49493646e-08) (-3.59150569e-19 1.60995787e-20 4.80349190e-03))
114.5           	((8.78885142e+00 4.51864570e+00 3.77743945e-19) (1.04405465e+00 4.65146363e-01 1.61499026e-19)) ((1.26660590e-18 -1.16196432e-19 -1.04774696e-07) (-3.61374191e-19 2.30518195e-20 6.69490982e-03))
114.55          	((8.63659300e+00 4.00622336e+00 4.02266817e-19) (1.03556074e+00 4.43019357e-01 1.36668250e-19)) ((1.24707988e-18 -1.40334132e-19 -1.41514833e-07) (-3.72577816e-19 1.95478757e-20 8.58087308e-03))
114.6           	((8.47931945e+00 3.45930397e+00 4.23109150e-19) (1.02613189e+00 4.17867439e-01 1.34940745e-19)) ((1.22809662e-18 -1.62437411e-19 -1.81058933e-07) (-4.03904510e-19 -4.73464651e-21 1.01516546e-02))
114.65          	((8.33121624e+00 2.88972195e+00 4.24960238e-19) (1.01610865e+00 3.90097661e-01 1.25977863e-19)) ((1.21621461e-18 -1.70535351e-19 -2.18919115e-07) (-4.29358978e-19 -2.28818201e-20 1.19027292e-02))
114.7           	((8.19211623e+00 2.27321750e+00 4.20761286e-19) (1.00627257e+00 3.59438594e-01 9.62018158e-20)) ((1.20713324e-18 -1.73455303e-19 -2.58076771e-07) (-4.47518271e-19 -2.27708177e-20 1.38553586e-02))
114.75          	((8.07139619e+00 1.63335443e+00 3.96058432e-19) (9.96284850e-01 3.26446907e-01 4.73965627e-20)) ((1.20393462e-18 -1.59988184e-19 -2.85050794e-07) (-4.50439174e-19 -6.75417185e-21 1.59905566e-02))
114.8           	((7.96705595e+00 9.68502695e-01 3.58328374e-19) (9.87396936e-01 2.91103640e-01 4.62001554e-21)) ((1.20533845e-18 -1.35781906e-19 -3.04077161e-07) (-4.50088723e-19 6.00233628e-21 1.86290887e-02))
114.85          	((7.88182479e+00 2.82096137e-01 3.04476732e-19) (9.78845908e-01 2.53850641e-01 -3.48193236e-20)) ((1.21187986e-18 -9.80921120e-20 -3.07565832e-07) (-4.34409332e-19 1.47898073e-20 2.10274643e-02))
114.9           	((7.82780623e+00 -4.18295827e-01 2.37363867e-19) (9.72214843e-01 2.15437062e-01 -2.69591221e-20)) ((1.22217232e-18 -5.00006200e-20 -2.94320583e-07) (-4.47065631e-19 -1.41305309e-20 2.45429769e-02))
114.95          	((7.81705001e+00 -1.11764925e+00 1.64379101e-19) (9.66675482e-01 1.74640992e-01 -7.86708643e-21)) ((1.23605851e-18 2.54177909e-21 -2.60821210e-07) (-4.68238767e-19 -5.53336111e-20 2.75919941e-02))
115             	((7.82846893e+00 -1.81905065e+00 8.91762210e-20) (9.62887974e-01 1.32768457e-01 -1.32532940e-20)) ((1.24880152e-18 5.71509997e-20 -2.10154109e-07) (-4.81094510e-19 -7.24885648e-20 3.12605641e-02))
115.05          	((7.87445701e+00 -2.49631358e+00 1.57787143e-20) (9.60731833e-01 8.96402438e-02 -6.95381156e-21)) ((1.26154567e-18 1.09158750e-19 -1.45839889e-07) (-5.01776628e-19 -1.00492503e-19 3.49356559e-02))
115.1           	((7.94305740e+00 -3.17081403e+00 -5.41064395e-20) (9.61008902e-01 4.57486932e-02 -2.57841554e-20)) ((1.27179274e-18 1.57623260e-19 -7.28884714e-08) (-5.07379423e-19 -1.09501808e-19 3.88886344e-02))
115.15          	((8.04164749e+00 -3.81473183e+00 -1.14386684e-19) (9.62323788e-01 1.40742792e-03 -5.22315918e-20)) ((1.28144516e-18 1.97078890e-19 6.30452296e-09) (-5.09862503e-19 -1.13564543e-19 4.24531899e-02))
115.2           	((8.15421872e+00 -4.42953223e+00 -1.64432280e-19) (9.65108876e-01 -4.24956052e-02 -8.33615289e-20)) ((1.28665638e-18 2.26698826e-19 8.36540156e-08) (-5.09158668e-19 -1.11761170e-19 4.62071205e-02))
115.25          	((8.28654963e+00 -4.99777510e+00 -2.03224323e-19) (9.69645767e-01 -8.61144736e-02 -1.12904710e-19)) ((1.28671140e-18 2.45429229e-19 1.55792827e-07) (-5.05693281e-19 -1.08951351e-19 4.95736601e-02))
