# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
5.1             	((1.06765516e+00 -1.47720843e-07 7.33483344e-21) (2.49122935e-01 -2.60257129e-09 -1.18042293e-22)) ((1.94955734e-19 -5.99772187e-21 1.61804706e-14) (-1.00519356e-19 1.48290221e-22 7.47820198e-10))
5.15            	((1.06545742e+00 -1.52485361e-07 7.30171027e-21) (2.48620198e-01 -2.72812866e-09 -1.17463623e-22)) ((1.94705460e-19 -5.99091910e-21 1.65642240e-14) (-1.00521628e-19 1.47713446e-22 7.88888968e-10))
5.2             	((1.06326242e+00 -1.35482603e-07 7.26740934e-21) (2.48122983e-01 -2.79574839e-09 -1.16894523e-22)) ((1.94468097e-19 -5.98437119e-21 1.63974194e-14) (-1.00509580e-19 1.47144946e-22 8.19170114e-10))
5.25            	((1.06124771e+00 -1.55890301e-07 7.23675779e-21) (2.47632691e-01 -3.03401968e-09 -1.16317880e-22)) ((1.94231786e-19 -5.97820584e-21 1.69139334e-14) (-1.00497508e-19 1.46568789e-22 7.89754675e-10))
5.3             	((1.05882389e+00 -1.23702669e-07 7.20140654e-21) (2.47146280e-01 -3.09171010e-09 -1.15738043e-22)) ((1.93973855e-19 -5.96972118e-21 1.61225200e-14) (-1.00489741e-19 1.45988745e-22 7.52110301e-10))
5.35            	((1.05663331e+00 -1.52307031e-07 7.16794235e-21) (2.46665020e-01 -3.30809797e-09 -1.15160849e-22)) ((1.93757619e-19 -5.96199828e-21 1.66268908e-14) (-1.00361348e-19 1.45414493e-22 7.42827530e-10))
5.4             	((1.05463830e+00 -1.36065945e-07 7.13514432e-21) (2.46188454e-01 -3.45982515e-09 -1.14615066e-22)) ((1.93564933e-19 -5.95596365e-21 1.64082615e-14) (-1.00222150e-19 1.44867852e-22 7.50151124e-10))
5.45            	((1.05246807e+00 -9.39670813e-07 7.10135852e-21) (2.45715139e-01 -9.24653940e-09 -1.14048381e-22)) ((1.93348326e-19 -5.94876153e-21 2.56620896e-14) (-1.00110591e-19 1.44320085e-22 5.36486144e-10))
5.5             	((1.04984938e+00 1.84914771e-08 7.06027334e-21) (2.45241173e-01 -8.05415493e-09 -1.13507218e-22)) ((1.93121260e-19 -5.93926787e-21 1.96624130e-14) (-1.00014968e-19 1.43770633e-22 3.35812253e-10))
5.55            	((1.04852968e+00 4.15965679e-07 7.04074013e-21) (2.44776534e-01 -2.43385708e-09 -1.12991385e-22)) ((1.92935573e-19 -5.93575339e-21 1.39492638e-14) (-9.99158565e-20 1.43229803e-22 2.83502036e-10))
5.6             	((1.04651916e+00 -1.09746426e-06 7.00952119e-21) (2.44317825e-01 -8.01520624e-09 -1.12438629e-22)) ((1.92734899e-19 -5.92888810e-21 2.61660268e-14) (-9.98223238e-20 1.42692283e-22 1.12475590e-10))
5.65            	((1.04454919e+00 -5.79686468e-08 6.97844618e-21) (2.43864119e-01 -7.47816037e-09 -1.11920582e-22)) ((1.92541862e-19 -5.92214226e-21 2.01747527e-14) (-9.97310658e-20 1.42162490e-22 8.33110664e-12))
5.7             	((1.04275595e+00 -2.79056195e-07 6.94963031e-21) (2.43416377e-01 -7.02655856e-09 -1.11405911e-22)) ((1.92362106e-19 -5.91623659e-21 2.15650794e-14) (-9.96400252e-20 1.41637690e-22 -1.43110076e-10))
5.75            	((1.04086057e+00 -2.40995921e-07 6.91799232e-21) (2.42973599e-01 -6.40960201e-09 -1.10902518e-22)) ((1.92191455e-19 -5.91004300e-21 2.10760229e-14) (-9.95505770e-20 1.41122420e-22 -2.49746446e-10))
5.8             	((1.03926735e+00 -2.61776933e-07 6.88962300e-21) (2.42537658e-01 -6.01628620e-09 -1.10409088e-22)) ((1.92044008e-19 -5.90554162e-21 2.06243985e-14) (-9.94589898e-20 1.40617017e-22 -3.15109374e-10))
5.85            	((1.03767866e+00 -2.63769848e-07 6.86277221e-21) (2.42109074e-01 -5.78320102e-09 -1.09910728e-22)) ((1.91886984e-19 -5.90064776e-21 2.11060553e-14) (-9.93644078e-20 1.40107004e-22 -3.66823152e-10))
5.9             	((1.03596793e+00 -2.35742994e-07 6.83732519e-21) (2.41687017e-01 -5.42532058e-09 -1.09412486e-22)) ((1.91691755e-19 -5.89445252e-21 2.08376881e-14) (-9.92692236e-20 1.39596372e-22 -4.00180181e-10))
5.95            	((1.03373533e+00 -2.16112133e-07 6.80237130e-21) (2.41266305e-01 -5.02771643e-09 -1.08917140e-22)) ((1.91504406e-19 -5.88589115e-21 2.01759182e-14) (-9.91799547e-20 1.39089035e-22 -4.03660171e-10))
6               	((1.03211897e+00 -2.95382141e-07 6.77428213e-21) (2.40850299e-01 -5.25428125e-09 -1.08443695e-22)) ((1.91362495e-19 -5.88076090e-21 2.01904736e-14) (-9.90870873e-20 1.38604530e-22 -3.96688613e-10))
6.05            	((1.03049169e+00 -2.30816428e-07 6.74598665e-21) (2.40439773e-01 -5.15012936e-09 -1.07977406e-22)) ((1.91225116e-19 -5.87552902e-21 2.03624552e-14) (-9.89897369e-20 1.38125435e-22 -3.91488206e-10))
6.1             	((1.02833313e+00 -1.91344897e-07 6.71120735e-21) (2.40031431e-01 -4.65091971e-09 -1.07513256e-22)) ((1.91041751e-19 -5.86731334e-21 1.98221973e-14) (-9.89016341e-20 1.37646185e-22 -3.26087525e-10))
6.15            	((1.02748718e+00 -3.81731589e-07 6.69632426e-21) (2.39633791e-01 -5.56296601e-09 -1.07068989e-22)) ((1.90924005e-19 -5.86572440e-21 2.18479206e-14) (-9.88025246e-20 1.37190490e-22 -3.23517867e-10))
6.2             	((1.02576580e+00 -1.10547664e-07 6.66693359e-21) (2.39242401e-01 -4.59558898e-09 -1.06626683e-22)) ((1.90779178e-19 -5.85993193e-21 1.94713223e-14) (-9.87220638e-20 1.36728938e-22 -2.40678930e-10))
6.25            	((1.02422390e+00 -2.94170859e-07 6.64108121e-21) (2.38856859e-01 -4.78663188e-09 -1.06181974e-22)) ((1.90636265e-19 -5.85482670e-21 2.04808501e-14) (-9.86387087e-20 1.36269927e-22 -2.08132274e-10))
6.3             	((1.02277682e+00 -2.39242766e-07 6.61638542e-21) (2.38477470e-01 -4.81752882e-09 -1.05747000e-22)) ((1.90502177e-19 -5.85028271e-21 2.04030586e-14) (-9.85512874e-20 1.35819608e-22 -1.69953204e-10))
6.35            	((1.02114950e+00 -1.98794323e-07 6.58891154e-21) (2.38102609e-01 -4.53655821e-09 -1.05313951e-22)) ((1.90362131e-19 -5.84479420e-21 1.96899924e-14) (-9.84681202e-20 1.35370162e-22 -1.25261277e-10))
6.4             	((1.01946709e+00 -2.32788822e-07 6.56157445e-21) (2.37731170e-01 -4.52052483e-09 -1.04880973e-22)) ((1.90223896e-19 -5.83887638e-21 1.97112529e-14) (-9.83934579e-20 1.34922039e-22 -9.01284863e-11))
6.45            	((1.01791468e+00 -2.29338694e-07 6.53472563e-21) (2.37363715e-01 -4.57668470e-09 -1.04458973e-22)) ((1.90092686e-19 -5.83377355e-21 2.03005913e-14) (-9.82974719e-20 1.34485601e-22 -8.68614885e-11))
6.5             	((1.01639966e+00 -2.43479521e-07 6.50835373e-21) (2.37000511e-01 -4.72901147e-09 -1.04040727e-22)) ((1.89958606e-19 -5.82877940e-21 2.03198482e-14) (-9.81902413e-20 1.34052854e-22 -7.61131991e-11))
6.55            	((1.01488152e+00 -2.51172816e-07 6.48235733e-21) (2.36641477e-01 -4.71335488e-09 -1.03624312e-22)) ((1.89821440e-19 -5.82364541e-21 2.09159336e-14) (-9.80841584e-20 1.33622026e-22 -1.33625135e-10))
6.6             	((1.01334195e+00 -2.59410498e-07 6.45694895e-21) (2.36286288e-01 -4.74726008e-09 -1.03212632e-22)) ((1.89687934e-19 -5.81843468e-21 2.07125780e-14) (-9.79788616e-20 1.33195956e-22 -2.06534807e-10))
6.65            	((1.01192036e+00 -2.55110338e-07 6.43129368e-21) (2.35935364e-01 -4.77886761e-09 -1.02805899e-22)) ((1.89574236e-19 -5.81384798e-21 2.06556370e-14) (-9.78746191e-20 1.32774631e-22 -2.73651105e-10))
6.7             	((1.01041570e+00 -2.39904945e-07 6.40497953e-21) (2.35588189e-01 -4.71656264e-09 -1.02403602e-22)) ((1.89444878e-19 -5.80879719e-21 2.03958554e-14) (-9.77723467e-20 1.32357213e-22 -3.25652521e-10))
6.75            	((1.00895034e+00 -2.42116548e-07 6.37934320e-21) (2.35245276e-01 -4.65449903e-09 -1.02006945e-22)) ((1.89317212e-19 -5.80397579e-21 1.99676159e-14) (-9.76870173e-20 1.31945161e-22 -3.66241325e-10))
6.8             	((1.00786142e+00 -2.76200488e-07 6.36038060e-21) (2.34908707e-01 -4.90682175e-09 -1.01612943e-22)) ((1.89201384e-19 -5.80089594e-21 2.09077682e-14) (-9.75814369e-20 1.31537568e-22 -4.18663406e-10))
6.85            	((1.00648513e+00 -1.82100921e-07 6.33614298e-21) (2.34576734e-01 -4.49775131e-09 -1.01221770e-22)) ((1.89081593e-19 -5.79649636e-21 1.93181923e-14) (-9.74803206e-20 1.31129894e-22 -4.39009398e-10))
6.9             	((1.00500952e+00 -2.13673833e-07 6.30996092e-21) (2.34247960e-01 -4.30294430e-09 -1.00830804e-22)) ((1.88959264e-19 -5.79161793e-21 1.88832646e-14) (-9.73824213e-20 1.30723696e-22 -4.49676723e-10))
6.95            	((1.00398915e+00 -2.84370475e-07 6.29225715e-21) (2.33925306e-01 -4.72663575e-09 -1.00443421e-22)) ((1.88843134e-19 -5.78880421e-21 2.03587283e-14) (-9.72813921e-20 1.30322996e-22 -4.84231606e-10))
7               	((1.00269496e+00 -1.72399039e-07 6.27000267e-21) (2.33607298e-01 -4.40498889e-09 -1.00057524e-22)) ((1.88718837e-19 -5.78464869e-21 1.90771877e-14) (-9.71822776e-20 1.29920808e-22 -4.94810123e-10))
7.05            	((1.00144316e+00 -2.43009472e-07 6.24828203e-21) (2.33293583e-01 -4.53463445e-09 -9.96730004e-23)) ((1.88596770e-19 -5.78069425e-21 2.01161787e-14) (-9.70838049e-20 1.29521501e-22 -5.14970618e-10))
7.1             	((1.00011349e+00 -2.01241111e-07 6.22512347e-21) (2.32983340e-01 -4.47605436e-09 -9.92947571e-23)) ((1.88475317e-19 -5.77651923e-21 1.92902877e-14) (-9.69858577e-20 1.29127930e-22 -5.35522198e-10))
7.15            	((9.98831743e-01 -2.06119231e-07 6.20328767e-21) (2.32676738e-01 -4.43739116e-09 -9.89152147e-23)) ((1.88351025e-19 -5.77240190e-21 1.86393327e-14) (-9.68883930e-20 1.28733328e-22 -5.46754380e-10))
7.2             	((9.97591502e-01 -1.97229897e-07 6.18185398e-21) (2.32373819e-01 -4.37078615e-09 -9.85392069e-23)) ((1.88227246e-19 -5.76849401e-21 1.85081984e-14) (-9.67913462e-20 1.28342117e-22 -5.53119573e-10))
7.25            	((9.96360704e-01 -2.04017943e-07 6.16043812e-21) (2.32074547e-01 -4.39568114e-09 -9.81660116e-23)) ((1.88103041e-19 -5.76465991e-21 1.84106474e-14) (-9.66949719e-20 1.27954016e-22 -5.58922599e-10))
7.3             	((9.95073573e-01 -2.03125625e-07 6.13919925e-21) (2.31778541e-01 -4.45496501e-09 -9.77922167e-23)) ((1.87973988e-19 -5.76043355e-21 1.82545765e-14) (-9.66013055e-20 1.27565527e-22 -5.63902942e-10))
7.35            	((9.93803656e-01 -1.89476856e-07 6.11752296e-21) (2.31485657e-01 -4.42539350e-09 -9.74232443e-23)) ((1.87847227e-19 -5.75636811e-21 1.78991479e-14) (-9.65097492e-20 1.27181625e-22 -5.59292408e-10))
7.4             	((9.92185222e-01 -1.42473195e-07 6.09089302e-21) (2.31193810e-01 -4.06253002e-09 -9.70514007e-23)) ((1.87698810e-19 -5.75030548e-21 1.69782808e-14) (-9.64271019e-20 1.26793892e-22 -5.31626090e-10))
7.45            	((9.91238396e-01 -2.97125713e-07 6.07765842e-21) (2.30906893e-01 -4.90968432e-09 -9.66916167e-23)) ((1.87568274e-19 -5.74741419e-21 1.91104728e-14) (-9.63481307e-20 1.26415057e-22 -5.44810141e-10))
7.5             	((9.90005720e-01 -9.13276780e-08 6.05711773e-21) (2.30623338e-01 -4.28862278e-09 -9.63375771e-23)) ((1.87442193e-19 -5.74344552e-21 1.66619648e-14) (-9.63282465e-20 1.26044219e-22 -5.22298860e-10))
7.55            	((9.88786235e-01 -1.93183115e-07 6.03645623e-21) (2.30342767e-01 -4.26497220e-09 -9.59832763e-23)) ((1.87318594e-19 -5.73959800e-21 1.71996748e-14) (-9.63069908e-20 1.25675474e-22 -5.16777388e-10))
7.6             	((9.87570963e-01 -1.60888913e-07 6.01535672e-21) (2.30064926e-01 -4.18295349e-09 -9.56313630e-23)) ((1.87188673e-19 -5.73576228e-21 1.67920419e-14) (-9.62813210e-20 1.25309059e-22 -4.96720443e-10))
7.65            	((9.86276063e-01 -1.86940520e-07 5.99579170e-21) (2.29789913e-01 -4.33759566e-09 -9.52755312e-23)) ((1.87046302e-19 -5.73119159e-21 1.69546994e-14) (-9.62587727e-20 1.24938983e-22 -4.87580708e-10))
7.7             	((9.85110496e-01 -1.57680113e-07 5.97631295e-21) (2.29517951e-01 -4.31977167e-09 -9.49280401e-23)) ((1.86924600e-19 -5.72756958e-21 1.62906797e-14) (-9.62343290e-20 1.24576936e-22 -4.74221055e-10))
7.75            	((9.83972945e-01 -1.63272934e-07 5.95711684e-21) (2.29249132e-01 -4.32095125e-09 -9.45811149e-23)) ((1.86804887e-19 -5.72410585e-21 1.61483240e-14) (-9.62083948e-20 1.24215570e-22 -4.63907789e-10))
7.8             	((9.82896416e-01 -1.63216550e-07 5.93883430e-21) (2.28983772e-01 -4.35220166e-09 -9.42346400e-23)) ((1.86685082e-19 -5.72093025e-21 1.60661415e-14) (-9.61805827e-20 1.23854912e-22 -4.53440051e-10))
7.85            	((9.81690261e-01 -1.48634593e-07 5.91838393e-21) (2.28720938e-01 -4.29206209e-09 -9.38880526e-23)) ((1.86555132e-19 -5.71709643e-21 1.58489758e-14) (-9.61540530e-20 1.23493641e-22 -4.50281347e-10))
7.9             	((9.80416058e-01 -1.51658728e-07 5.89700161e-21) (2.28459816e-01 -4.27790167e-09 -9.35415573e-23)) ((1.86430914e-19 -5.71298000e-21 1.54479294e-14) (-9.61314263e-20 1.23132784e-22 -4.47891484e-10))
7.95            	((9.79105307e-01 -1.56860802e-07 5.87475734e-21) (2.28199866e-01 -4.35278813e-09 -9.31941680e-23)) ((1.86308045e-19 -5.70872282e-21 1.49210071e-14) (-9.61120476e-20 1.22771387e-22 -4.34655574e-10))
8               	((9.78019729e-01 -1.64293707e-07 5.85700378e-21) (2.27942858e-01 -4.48866978e-09 -9.28479149e-23)) ((1.86181936e-19 -5.70539537e-21 1.54298774e-14) (-9.60921306e-20 1.22411347e-22 -4.26369355e-10))
8.05            	((9.76872932e-01 -1.35475432e-07 5.83919158e-21) (2.27688974e-01 -4.38942462e-09 -9.25005413e-23)) ((1.86046605e-19 -5.70164448e-21 1.45945539e-14) (-9.60644104e-20 1.22050053e-22 -4.05139006e-10))
8.1             	((9.75764084e-01 -1.33723158e-07 5.82044149e-21) (2.27437997e-01 -4.27353141e-09 -9.21564131e-23)) ((1.85927027e-19 -5.69827936e-21 1.40193304e-14) (-9.60361750e-20 1.21691475e-22 -3.94090593e-10))
8.15            	((9.74710742e-01 -1.30444781e-07 5.80126739e-21) (2.27189716e-01 -4.18123439e-09 -9.18154775e-23)) ((1.85817486e-19 -5.69540698e-21 1.34674715e-14) (-9.60053874e-20 1.21336350e-22 -3.61311817e-10))
8.2             	((9.73819693e-01 -1.91242695e-07 5.78727823e-21) (2.26944902e-01 -4.60351000e-09 -9.14690883e-23)) ((1.85705015e-19 -5.69309835e-21 1.40004111e-14) (-9.59632964e-20 1.20977396e-22 -3.59117333e-10))
8.25            	((9.72741820e-01 -9.24441172e-08 5.76967420e-21) (2.26703257e-01 -4.29699632e-09 -9.11207466e-23)) ((1.85577495e-19 -5.68983433e-21 1.25973993e-14) (-9.59154833e-20 1.20614525e-22 -3.50932734e-10))
8.3             	((9.71661986e-01 -1.38637582e-07 5.75212101e-21) (2.26464372e-01 -4.24992744e-09 -9.07710379e-23)) ((1.85446505e-19 -5.68652668e-21 1.27619811e-14) (-9.58692857e-20 1.20251183e-22 -3.45253028e-10))
8.35            	((9.70598919e-01 -1.27615098e-07 5.73468332e-21) (2.26228601e-01 -4.25391127e-09 -9.04220029e-23)) ((1.85309705e-19 -5.68325433e-21 1.19793498e-14) (-9.58279643e-20 1.19888303e-22 -3.69487045e-10))
8.4             	((9.69510724e-01 -1.25763350e-07 5.71721314e-21) (2.25995154e-01 -4.21777508e-09 -9.00732501e-23)) ((1.85185094e-19 -5.67990822e-21 1.18393251e-14) (-9.57938508e-20 1.19525948e-22 -3.57371181e-10))
8.45            	((9.68476765e-01 -1.29964323e-07 5.70075167e-21) (2.25764473e-01 -4.23498661e-09 -8.97254011e-23)) ((1.85060833e-19 -5.67680053e-21 1.16039990e-14) (-9.57612836e-20 1.19164767e-22 -3.37646404e-10))
8.5             	((9.67442271e-01 -1.14626594e-07 5.68409413e-21) (2.25536259e-01 -4.16245556e-09 -8.93785593e-23)) ((1.84937583e-19 -5.67370383e-21 1.11051034e-14) (-9.57283809e-20 1.18804344e-22 -3.25573891e-10))
8.55            	((9.66407835e-01 -1.20452416e-07 5.66745867e-21) (2.25310356e-01 -4.14031317e-09 -8.90317246e-23)) ((1.84815037e-19 -5.67060298e-21 1.08945513e-14) (-9.56954684e-20 1.18444142e-22 -3.14360281e-10))
8.6             	((9.65378523e-01 -1.12621696e-07 5.65104458e-21) (2.25086726e-01 -4.08748025e-09 -8.86853592e-23)) ((1.84692714e-19 -5.66751108e-21 1.05746033e-14) (-9.56629127e-20 1.18084396e-22 -3.03081005e-10))
8.65            	((9.64370182e-01 -5.50152976e-07 5.63502988e-21) (2.24865427e-01 -7.52803169e-09 -8.83265909e-23)) ((1.84571862e-19 -5.66452573e-21 2.75844885e-14) (-9.56306207e-20 1.17727610e-22 -3.40851373e-10))
8.7             	((9.63292447e-01 -5.23522428e-08 5.61803415e-21) (2.24645981e-01 -6.92071445e-09 -8.79850181e-23)) ((1.84449142e-19 -5.66119059e-21 1.30994391e-14) (-9.56024531e-20 1.17370412e-22 -4.75370514e-10))
8.75            	((9.62289344e-01 -1.74643186e-07 5.60171329e-21) (2.24427834e-01 -6.41727142e-09 -8.76402850e-23)) ((1.84327489e-19 -5.65823013e-21 1.60877713e-14) (-9.55715154e-20 1.17012438e-22 -6.03986524e-10))
8.8             	((9.61284974e-01 -1.64447904e-07 5.58547694e-21) (2.24210120e-01 -5.95742188e-09 -8.72977014e-23)) ((1.84209747e-19 -5.65529944e-21 1.57770932e-14) (-9.55427435e-20 1.16655613e-22 -6.94746947e-10))
8.85            	((9.60221703e-01 -1.57916885e-07 5.56905322e-21) (2.23992167e-01 -5.53273016e-09 -8.69548144e-23)) ((1.84074329e-19 -5.65196903e-21 1.51762283e-14) (-9.55129997e-20 1.16298812e-22 -7.56797605e-10))
8.9             	((9.59166672e-01 -1.42113187e-07 5.55183752e-21) (2.23774448e-01 -5.08226087e-09 -8.66133331e-23)) ((1.83956058e-19 -5.64885782e-21 1.44084506e-14) (-9.54838257e-20 1.15943243e-22 -7.94242189e-10))
8.95            	((9.58302177e-01 -2.27507166e-07 5.53812472e-21) (2.23559138e-01 -5.36282771e-09 -8.62708612e-23)) ((1.83842275e-19 -5.64665141e-21 1.53907919e-14) (-9.54528386e-20 1.15589707e-22 -8.24045799e-10))
9               	((9.57409469e-01 -1.19132470e-07 5.52349556e-21) (2.23346596e-01 -4.92813118e-09 -8.59305454e-23)) ((1.83729083e-19 -5.64434960e-21 1.39119402e-14) (-9.54209117e-20 1.15235134e-22 -8.48021941e-10))
9.05            	((9.56439759e-01 -1.40434254e-07 5.50779424e-21) (2.23136073e-01 -4.56367388e-09 -8.55867931e-23)) ((1.83611418e-19 -5.64161785e-21 1.36610558e-14) (-9.53894195e-20 1.14877984e-22 -8.66089495e-10))
9.1             	((9.55316863e-01 -1.46324101e-07 5.49032301e-21) (2.22925805e-01 -4.36340272e-09 -8.52399739e-23)) ((1.83483958e-19 -5.63801319e-21 1.36327581e-14) (-9.53605793e-20 1.14518100e-22 -8.69125966e-10))
9.15            	((9.54645650e-01 -1.66887981e-07 5.47921748e-21) (2.22719603e-01 -4.42318829e-09 -8.49002287e-23)) ((1.83375874e-19 -5.63672652e-21 1.34271934e-14) (-9.53281697e-20 1.14166713e-22 -8.87714291e-10))
9.2             	((9.53831609e-01 -1.00017004e-07 5.46543348e-21) (2.22517009e-01 -4.02968832e-09 -8.45592709e-23)) ((1.83265630e-19 -5.63479766e-21 1.30832845e-14) (-9.52967280e-20 1.13811992e-22 -9.13138690e-10))
9.25            	((9.52909207e-01 -1.35186351e-07 5.45026300e-21) (2.22316659e-01 -3.88958393e-09 -8.42140116e-23)) ((1.83151185e-19 -5.63230746e-21 1.28333759e-14) (-9.52669384e-20 1.13454407e-22 -9.40324457e-10))
9.3             	((9.51967145e-01 -1.31770729e-07 5.43517376e-21) (2.22117865e-01 -3.81685387e-09 -8.38675753e-23)) ((1.83034850e-19 -5.62968322e-21 1.22958284e-14) (-9.52387621e-20 1.13095902e-22 -9.38801276e-10))
9.35            	((9.51112348e-01 -1.17140944e-07 5.42058283e-21) (2.21921204e-01 -3.68566226e-09 -8.35239242e-23)) ((1.82925949e-19 -5.62760963e-21 1.16656901e-14) (-9.52101948e-20 1.12740240e-22 -9.19806321e-10))
9.4             	((9.50228982e-01 -1.21388366e-07 5.40599762e-21) (2.21726513e-01 -3.59949699e-09 -8.31776124e-23)) ((1.82814637e-19 -5.62534609e-21 1.11474415e-14) (-9.51816171e-20 1.12382113e-22 -8.95482388e-10))
9.45            	((9.49338218e-01 -1.17743016e-07 5.39155318e-21) (2.21533581e-01 -3.52777089e-09 -8.28303541e-23)) ((1.82702445e-19 -5.62302584e-21 1.09834017e-14) (-9.51529085e-20 1.12023173e-22 -8.73654120e-10))
9.5             	((9.48454203e-01 -1.21645024e-07 5.37718179e-21) (2.21342347e-01 -3.50079944e-09 -8.24830061e-23)) ((1.82590845e-19 -5.62074415e-21 1.07790296e-14) (-9.51239768e-20 1.11664113e-22 -8.56437631e-10))
9.55            	((9.47569706e-01 -1.08194039e-07 5.36286336e-21) (2.21152793e-01 -3.30174113e-09 -8.21349626e-23)) ((1.82479143e-19 -5.61845155e-21 1.09651871e-14) (-9.50934662e-20 1.11304610e-22 -8.51108021e-10))
9.6             	((9.46713335e-01 -9.59207056e-08 5.34864525e-21) (2.20965476e-01 -3.01300117e-09 -8.17866715e-23)) ((1.82369987e-19 -5.61632150e-21 1.01371819e-14) (-9.50368191e-20 1.10945586e-22 -8.43164417e-10))
9.65            	((9.45832365e-01 -9.20295301e-08 5.33450290e-21) (2.20780093e-01 -2.74481958e-09 -8.14335244e-23)) ((1.82255804e-19 -5.61398604e-21 9.41521167e-15) (-9.49646722e-20 1.10585243e-22 -8.29724291e-10))
9.7             	((9.44898520e-01 -1.59889311e-07 5.32030917e-21) (2.20595828e-01 -2.39986452e-09 -8.10731767e-23)) ((1.82133369e-19 -5.61126454e-21 2.26189510e-14) (-9.48822988e-20 1.10224596e-22 -9.98184684e-10))
9.75            	((9.44036724e-01 -1.43666132e-07 5.30558026e-21) (2.20413180e-01 -1.98286217e-09 -8.07079207e-23)) ((1.82017943e-19 -5.60902764e-21 2.11368466e-14) (-9.47902200e-20 1.09867877e-22 -1.19543188e-09))
9.8             	((9.43204107e-01 -1.72782234e-07 5.29176489e-21) (2.20232546e-01 -1.77271084e-09 -8.03354116e-23)) ((1.81912149e-19 -5.60697847e-21 2.13397008e-14) (-9.46947725e-20 1.09511674e-22 -1.37970537e-09))
9.85            	((9.42499982e-01 -1.30198329e-07 5.28106379e-21) (2.20054920e-01 -1.84718113e-09 -7.99555190e-23)) ((1.81804675e-19 -5.60547470e-21 8.08435350e-15) (-9.45954865e-20 1.09155465e-22 -1.36369164e-09))
9.9             	((9.41762978e-01 -7.59527306e-08 5.26914692e-21) (2.19880040e-01 -1.17062576e-09 -7.95708602e-23)) ((1.81697185e-19 -5.60383673e-21 1.88590463e-14) (-9.44939666e-20 1.08798839e-22 -1.47308710e-09))
9.95            	((9.40841848e-01 -1.09092204e-07 5.25379644e-21) (2.19706013e-01 -6.45634223e-10 -7.91765243e-23)) ((1.81585515e-19 -5.60133182e-21 1.71205281e-14) (-9.43912882e-20 1.08439894e-22 -1.61470688e-09))
10              	((9.39827142e-01 -1.20279828e-07 5.23655171e-21) (2.19531467e-01 -3.49475596e-10 -7.87776768e-23)) ((1.81471909e-19 -5.59839417e-21 1.54723239e-14) (-9.42878122e-20 1.08081508e-22 -1.74235584e-09))
10.05           	((9.39032594e-01 -1.42469226e-07 5.22343018e-21) (2.19358035e-01 -3.01154580e-10 -7.83769833e-23)) ((1.81362762e-19 -5.59645887e-21 1.83213904e-14) (-9.41834603e-20 1.07726173e-22 -1.82518250e-09))
10.1            	((9.38276096e-01 -1.02659235e-07 5.21083572e-21) (2.19186501e-01 -1.26694117e-10 -7.79736896e-23)) ((1.81255869e-19 -5.59472925e-21 1.62831987e-14) (-9.40783632e-20 1.07370747e-22 -1.90162319e-09))
10.15           	((9.37525327e-01 -9.89631323e-08 5.19832488e-21) (2.19017022e-01 9.84166533e-11 -7.75681505e-23)) ((1.81149619e-19 -5.59303350e-21 1.57600712e-14) (-9.39729814e-20 1.07015202e-22 -1.97251728e-09))
10.2            	((9.36806101e-01 -5.61887447e-08 5.18561313e-21) (2.18849798e-01 5.53826349e-10 -7.71624081e-23)) ((1.81046998e-19 -5.59156013e-21 1.34720794e-14) (-9.38673641e-20 1.06660098e-22 -2.02990498e-09))
10.25           	((9.36107466e-01 -1.18126633e-07 5.17350174e-21) (2.18684907e-01 5.81236932e-10 -7.67537884e-23)) ((1.80944044e-19 -5.59017344e-21 1.47334402e-14) (-9.37619447e-20 1.06303571e-22 -2.08525297e-09))
10.3            	((9.35380584e-01 -8.19764907e-08 5.16132117e-21) (2.18521944e-01 7.05446640e-10 -7.63435439e-23)) ((1.80840798e-19 -5.58863712e-21 1.35387578e-14) (-9.36574111e-20 1.05945153e-22 -2.13163506e-09))
10.35           	((9.34675323e-01 -5.51106155e-08 5.14936125e-21) (2.18360874e-01 1.00444261e-09 -7.59335310e-23)) ((1.80740636e-19 -5.58723622e-21 1.16583175e-14) (-9.35540277e-20 1.05586239e-22 -2.17027878e-09))
10.4            	((9.33909635e-01 -9.00280152e-08 5.13678847e-21) (2.18201024e-01 1.06375799e-09 -7.55214983e-23)) ((1.80638198e-19 -5.58553301e-21 1.28741419e-14) (-9.34522593e-20 1.05225185e-22 -2.21120311e-09))
10.45           	((9.33186285e-01 -5.27561488e-08 5.12450303e-21) (2.18042533e-01 1.27712528e-09 -7.51106837e-23)) ((1.80534381e-19 -5.58402185e-21 1.12218177e-14) (-9.33516817e-20 1.04864289e-22 -2.24201959e-09))
